longitude,latitude,name,url,rating
-78.81001,42.98014,Jim's Steakout,https://www.tripadvisor.com/Restaurant_Review-g60974-d4365963-Reviews-Jim_s_Steakout-Buffalo_New_York.html,4.5
-78.87442,42.87106,swannee house,https://www.tripadvisor.com/Restaurant_Review-g60974-d3345282-Reviews-Swannee_house-Buffalo_New_York.html,4.5
-78.80085,42.84776,Seneca Texas Red Hots,https://www.tripadvisor.com/Restaurant_Review-g60974-d408951-Reviews-Seneca_Texas_Red_Hots-Buffalo_New_York.html,4.0
-78.83935,42.912098,Mattie's Restaurant,https://www.tripadvisor.com/Restaurant_Review-g60974-d449457-Reviews-Mattie_s_Restaurant-Buffalo_New_York.html,3.5
-78.75393,42.96135,Dicamillo Baking Co Incorporated,https://www.tripadvisor.com/Restaurant_Review-g60974-d907865-Reviews-Dicamillo_Baking_Co_Incorporated-Buffalo_New_York.html,4.0
-78.87485,42.88427,Louies Foot Long Hot Dog,https://www.tripadvisor.com/Restaurant_Review-g60974-d408680-Reviews-Louies_Foot_Long_Hot_Dog-Buffalo_New_York.html,4.5
-78.87121,42.87484,Milo's,https://www.tripadvisor.com/Restaurant_Review-g60974-d905175-Reviews-Milo_s-Buffalo_New_York.html,4.5
,,,https://www.tripadvisor.com/Restaurant_Review-g60974-d3199666-Reviews-Jim_s_Truck_Plaza-Buffalo_New_York.html,4.0
-78.69684,42.97129,Pizza Hut,https://www.tripadvisor.com/Restaurant_Review-g60974-d4643627-Reviews-Pizza_Hut-Buffalo_New_York.html,4.5
-78.90617,42.94212,Faso's Restaurant,https://www.tripadvisor.com/Restaurant_Review-g60974-d408743-Reviews-Faso_s_Restaurant-Buffalo_New_York.html,3.5
-78.78046,42.88418,Anchor Inn,https://www.tripadvisor.com/Restaurant_Review-g60974-d408950-Reviews-Anchor_Inn-Buffalo_New_York.html,4.5
-78.78318,42.963192,Adam's Rib Restaurant,https://www.tripadvisor.com/Restaurant_Review-g60974-d408704-Reviews-Adam_s_Rib_Restaurant-Buffalo_New_York.html,4.0
-78.6991,42.991886,Bocce Club Pizzeria,https://www.tripadvisor.com/Restaurant_Review-g60974-d408660-Reviews-Bocce_Club_Pizzeria-Buffalo_New_York.html,4.0
-78.891815,42.937817,The Grille at Sportsmens Tavern,https://www.tripadvisor.com/Restaurant_Review-g60974-d4231413-Reviews-The_Grille_at_Sportsmens_Tavern-Buffalo_New_York.html,4.5
-78.90432,42.95059,Riverside Cafe,https://www.tripadvisor.com/Restaurant_Review-g60974-d4365837-Reviews-Riverside_Cafe-Buffalo_New_York.html,4.5
-78.896576,42.906002,Niagara Cafe,https://www.tripadvisor.com/Restaurant_Review-g60974-d779254-Reviews-Niagara_Cafe-Buffalo_New_York.html,4.0
-78.877266,42.927452,Mr Goodbar,https://www.tripadvisor.com/Restaurant_Review-g60974-d4628712-Reviews-Mr_Goodbar-Buffalo_New_York.html,4.5
-78.828064,42.797012,Rocko's Tacos,https://www.tripadvisor.com/Restaurant_Review-g60974-d409156-Reviews-Rocko_s_Tacos-Buffalo_New_York.html,4.0
-78.69632,42.955975,Pita Gourmet,https://www.tripadvisor.com/Restaurant_Review-g60974-d8670616-Reviews-Pita_Gourmet-Buffalo_New_York.html,4.5
-78.696815,42.956627,Wendy's,https://www.tripadvisor.com/Restaurant_Review-g60974-d4572109-Reviews-Wendy_s-Buffalo_New_York.html,4.5
-78.84236,42.934677,The Lunchbox,https://www.tripadvisor.com/Restaurant_Review-g60974-d4657525-Reviews-The_Lunchbox-Buffalo_New_York.html,4.5
-78.87185,42.88861,Fera's Electric Tower Cafe,https://www.tripadvisor.com/Restaurant_Review-g60974-d5108497-Reviews-Fera_s_Electric_Tower_Cafe-Buffalo_New_York.html,4.0
-78.90016,42.94304,Emily's,https://www.tripadvisor.com/Restaurant_Review-g60974-d882230-Reviews-Emily_s-Buffalo_New_York.html,4.5
-78.87696,42.90103,Savoy Buffalo,https://www.tripadvisor.com/Restaurant_Review-g60974-d4824579-Reviews-Savoy_Buffalo-Buffalo_New_York.html,4.5
-78.867714,42.94438,Denny's,https://www.tripadvisor.com/Restaurant_Review-g60974-d4253553-Reviews-Denny_s-Buffalo_New_York.html,3.5
-78.87702,42.88519,Dough Bois Pizza,https://www.tripadvisor.com/Restaurant_Review-g60974-d408903-Reviews-Dough_Bois_Pizza-Buffalo_New_York.html,4.5
-78.76344,42.912025,Mr Soulvaki,https://www.tripadvisor.com/Restaurant_Review-g60974-d4999648-Reviews-Mr_Soulvaki-Buffalo_New_York.html,4.0
-78.872635,42.86992,The Ward,https://www.tripadvisor.com/Restaurant_Review-g60974-d8512694-Reviews-The_Ward-Buffalo_New_York.html,3.5
-78.88535,42.97872,mooney's sports bar,https://www.tripadvisor.com/Restaurant_Review-g60974-d1847400-Reviews-Mooney_s_sports_bar-Buffalo_New_York.html,4.0
-78.868256,42.945835,Gordon's,https://www.tripadvisor.com/Restaurant_Review-g60974-d856647-Reviews-Gordon_s-Buffalo_New_York.html,4.0
-78.84701,42.799,Woodlawn Diner,https://www.tripadvisor.com/Restaurant_Review-g60974-d886180-Reviews-Woodlawn_Diner-Buffalo_New_York.html,4.5
-78.784035,42.952766,China Star,https://www.tripadvisor.com/Restaurant_Review-g60974-d4967231-Reviews-China_Star-Buffalo_New_York.html,4.5
,,,https://www.tripadvisor.com/Restaurant_Review-g60974-d4942413-Reviews-Salsarita_s_Fresh_Cantina-Buffalo_New_York.html,4.0
-78.87254,42.89942,Madonna's,https://www.tripadvisor.com/Restaurant_Review-g60974-d4106244-Reviews-Madonna_s-Buffalo_New_York.html,4.5
-78.785736,42.949814,McDonald's,https://www.tripadvisor.com/Restaurant_Review-g60974-d4716572-Reviews-McDonald_s-Buffalo_New_York.html,4.5
-78.86688,42.94779,Avenue Pizza & Submarine Take,https://www.tripadvisor.com/Restaurant_Review-g60974-d409080-Reviews-Avenue_Pizza_Submarine_Take-Buffalo_New_York.html,4.0
-78.86821,42.903057,Wendy's,https://www.tripadvisor.com/Restaurant_Review-g60974-d4278272-Reviews-Wendy_s-Buffalo_New_York.html,4.0
-78.862274,42.947765,Cafe On The Avenue,https://www.tripadvisor.com/Restaurant_Review-g60974-d9457365-Reviews-Cafe_On_The_Avenue-Buffalo_New_York.html,4.0
-78.7901,42.989372,Arirang Korean & Japanese,https://www.tripadvisor.com/Restaurant_Review-g60974-d849130-Reviews-Arirang_Korean_Japanese-Buffalo_New_York.html,4.0
-78.802826,42.963566,Ziggy's Taco & Sub,https://www.tripadvisor.com/Restaurant_Review-g60974-d4974283-Reviews-Ziggy_s_Taco_Sub-Buffalo_New_York.html,4.0
-78.85008,42.94767,China Star,https://www.tripadvisor.com/Restaurant_Review-g60974-d408860-Reviews-China_Star-Buffalo_New_York.html,3.5
-78.86149,42.94777,La Kueva Restaurant,https://www.tripadvisor.com/Restaurant_Review-g60974-d4835211-Reviews-La_Kueva_Restaurant-Buffalo_New_York.html,3.5
-78.87709,42.91202,Thirsty Buffalo,https://www.tripadvisor.com/Restaurant_Review-g60974-d4455463-Reviews-Thirsty_Buffalo-Buffalo_New_York.html,4.0
-78.87744,42.91064,NY Metropolitan Deli,https://www.tripadvisor.com/Restaurant_Review-g60974-d5104998-Reviews-NY_Metropolitan_Deli-Buffalo_New_York.html,4.0
-78.756584,42.960926,Number 1 Kitchen,https://www.tripadvisor.com/Restaurant_Review-g60974-d890132-Reviews-Number_1_Kitchen-Buffalo_New_York.html,4.0
-78.78209,42.95051,Snyder Bar and Grill,https://www.tripadvisor.com/Restaurant_Review-g60974-d5051421-Reviews-Snyder_Bar_and_Grill-Buffalo_New_York.html,4.0
-78.83631,42.894306,R & L Lounge,https://www.tripadvisor.com/Restaurant_Review-g60974-d5092685-Reviews-R_L_Lounge-Buffalo_New_York.html,4.0
-78.81106,42.79219,McDonald's,https://www.tripadvisor.com/Restaurant_Review-g60974-d4480926-Reviews-McDonald_s-Buffalo_New_York.html,4.0
-78.78563,43.001984,Young Chow,https://www.tripadvisor.com/Restaurant_Review-g60974-d864756-Reviews-Young_Chow-Buffalo_New_York.html,4.5
,,,https://www.tripadvisor.com/Restaurant_Review-g60974-d5007800-Reviews-Theodore_s_Red_Hots-Buffalo_New_York.html,4.0
-78.803856,42.825436,Steel City Pub,https://www.tripadvisor.com/Restaurant_Review-g60974-d5018700-Reviews-Steel_City_Pub-Buffalo_New_York.html,4.0
-78.85194,42.94768,Subway,https://www.tripadvisor.com/Restaurant_Review-g60974-d4461106-Reviews-Subway-Buffalo_New_York.html,4.5
-78.805145,42.82935,O'Daniels Gin Mill and Grill,https://www.tripadvisor.com/Restaurant_Review-g60974-d5541253-Reviews-O_Daniels_Gin_Mill_and_Grill-Buffalo_New_York.html,4.0
-78.78841,42.86608,Friendly Chinese Buffet,https://www.tripadvisor.com/Restaurant_Review-g60974-d5106257-Reviews-Friendly_Chinese_Buffet-Buffalo_New_York.html,3.5
-78.868385,42.946594,Taste Good Chinese Restaurant,https://www.tripadvisor.com/Restaurant_Review-g60974-d409084-Reviews-Taste_Good_Chinese_Restaurant-Buffalo_New_York.html,4.0
-78.87692,42.917805,Blue Fin,https://www.tripadvisor.com/Restaurant_Review-g60974-d2459842-Reviews-Blue_Fin-Buffalo_New_York.html,4.0
-78.87155,42.886295,Perk's,https://www.tripadvisor.com/Restaurant_Review-g60974-d6786744-Reviews-Perk_s-Buffalo_New_York.html,4.0
-78.8023,42.96364,Brunner's Tavern,https://www.tripadvisor.com/Restaurant_Review-g60974-d4983773-Reviews-Brunner_s_Tavern-Buffalo_New_York.html,4.0
-78.85327,42.981274,Jim's Steakout,https://www.tripadvisor.com/Restaurant_Review-g60974-d4955741-Reviews-Jim_s_Steakout-Buffalo_New_York.html,4.0
-78.86554,42.90992,The Big Easy,https://www.tripadvisor.com/Restaurant_Review-g60974-d10394926-Reviews-The_Big_Easy-Buffalo_New_York.html,4.0
-78.82824,42.94915,Jim's Steakout,https://www.tripadvisor.com/Restaurant_Review-g60974-d4251617-Reviews-Jim_s_Steakout-Buffalo_New_York.html,4.0
-78.82384,42.79029,Odessey,https://www.tripadvisor.com/Restaurant_Review-g60974-d888476-Reviews-Odessey-Buffalo_New_York.html,4.0
-78.82461,42.850403,Lynn's Wings & Things,https://www.tripadvisor.com/Restaurant_Review-g60974-d7988736-Reviews-Lynn_s_Wings_Things-Buffalo_New_York.html,4.0
-78.9086,42.95883,Zip's Pizza,https://www.tripadvisor.com/Restaurant_Review-g60974-d4276588-Reviews-Zip_s_Pizza-Buffalo_New_York.html,4.0
-78.87164,42.88595,2nd Cup,https://www.tripadvisor.com/Restaurant_Review-g60974-d3174929-Reviews-2nd_Cup-Buffalo_New_York.html,4.0
-78.87325,42.889168,Vito's Market,https://www.tripadvisor.com/Restaurant_Review-g60974-d409027-Reviews-Vito_s_Market-Buffalo_New_York.html,4.0
-78.78563,43.001984,Korean Express,https://www.tripadvisor.com/Restaurant_Review-g60974-d5455526-Reviews-Korean_Express-Buffalo_New_York.html,4.0
-78.82516,42.85966,Mighty Taco,https://www.tripadvisor.com/Restaurant_Review-g60974-d3716755-Reviews-Mighty_Taco-Buffalo_New_York.html,4.0
-78.82151,42.955105,Subway,https://www.tripadvisor.com/Restaurant_Review-g60974-d3716792-Reviews-Subway-Buffalo_New_York.html,4.0
-78.870026,42.958256,Subway,https://www.tripadvisor.com/Restaurant_Review-g60974-d3716811-Reviews-Subway-Buffalo_New_York.html,4.0
-78.90704,42.943123,McDonald's,https://www.tripadvisor.com/Restaurant_Review-g60974-d856645-Reviews-McDonald_s-Buffalo_New_York.html,4.0
-78.82234,42.981594,Shenannigan's Bar and Grill,https://www.tripadvisor.com/Restaurant_Review-g60974-d5481787-Reviews-Shenannigan_s_Bar_and_Grill-Buffalo_New_York.html,4.0
-78.90241,42.93561,Georges,https://www.tripadvisor.com/Restaurant_Review-g60974-d7256298-Reviews-Georges-Buffalo_New_York.html,4.0
-78.89036,42.91489,Taste of Africa South Sudanese & Soul Food,https://www.tripadvisor.com/Restaurant_Review-g60974-d7818169-Reviews-Taste_of_Africa_South_Sudanese_Soul_Food-Buffalo_New_York.html,4.0
-78.87076,42.89684,Roly Poly,https://www.tripadvisor.com/Restaurant_Review-g60974-d4742346-Reviews-Roly_Poly-Buffalo_New_York.html,4.0
-78.85237,42.947624,Shadow Lounge & Restaurant,https://www.tripadvisor.com/Restaurant_Review-g60974-d1073982-Reviews-Shadow_Lounge_Restaurant-Buffalo_New_York.html,3.5
-78.88575,42.87873,Hatch Restaurant,https://www.tripadvisor.com/Restaurant_Review-g60974-d841195-Reviews-Hatch_Restaurant-Buffalo_New_York.html,3.0
-78.71716,42.86781,Granny's Kitchen,https://www.tripadvisor.com/Restaurant_Review-g60974-d4279650-Reviews-Granny_s_Kitchen-Buffalo_New_York.html,3.5
-78.87768,42.89071,Subway,https://www.tripadvisor.com/Restaurant_Review-g60974-d4249214-Reviews-Subway-Buffalo_New_York.html,4.0
-78.8239,42.85612,Jacobi's Restaurant & Pizzeria,https://www.tripadvisor.com/Restaurant_Review-g60974-d409095-Reviews-Jacobi_s_Restaurant_Pizzeria-Buffalo_New_York.html,3.5
-78.862236,42.94776,Daddios Pizzeria,https://www.tripadvisor.com/Restaurant_Review-g60974-d906272-Reviews-Daddios_Pizzeria-Buffalo_New_York.html,3.5
-78.87178,42.885345,Fables Cafe,https://www.tripadvisor.com/Restaurant_Review-g60974-d8448306-Reviews-Fables_Cafe-Buffalo_New_York.html,3.5
-78.81121,42.784,Buffalo Beef & Brew,https://www.tripadvisor.com/Restaurant_Review-g60974-d907863-Reviews-Buffalo_Beef_Brew-Buffalo_New_York.html,4.5
-78.793884,42.874382,Potts Deli and Grille,https://www.tripadvisor.com/Restaurant_Review-g60974-d5084033-Reviews-Potts_Deli_and_Grille-Buffalo_New_York.html,3.0
-78.807175,42.980198,McDonald S,https://www.tripadvisor.com/Restaurant_Review-g60974-d5013905-Reviews-McDonald_S-Buffalo_New_York.html,3.5
-78.8746,42.891148,D'Arcy McGee's Irish Pub,https://www.tripadvisor.com/Restaurant_Review-g60974-d4230557-Reviews-D_Arcy_McGee_s_Irish_Pub-Buffalo_New_York.html,3.5
-78.87273,42.98042,McDonald's,https://www.tripadvisor.com/Restaurant_Review-g60974-d4711119-Reviews-McDonald_s-Buffalo_New_York.html,3.5
-78.78261,42.88433,Master Pizza,https://www.tripadvisor.com/Restaurant_Review-g60974-d829124-Reviews-Master_Pizza-Buffalo_New_York.html,3.0
-78.86466,42.90031,Au Bon Pain,https://www.tripadvisor.com/Restaurant_Review-g60974-d409047-Reviews-Au_Bon_Pain-Buffalo_New_York.html,3.5
-78.81144,42.77125,Picasso's Pizza,https://www.tripadvisor.com/Restaurant_Review-g60974-d4455036-Reviews-Picasso_s_Pizza-Buffalo_New_York.html,4.0
,,,https://www.tripadvisor.com/Restaurant_Review-g60974-d7210451-Reviews-Villa_Pizza-Buffalo_New_York.html,3.0
-78.87608,42.88772,Frankie Mohawks,https://www.tripadvisor.com/Restaurant_Review-g60974-d2468887-Reviews-Frankie_Mohawks-Buffalo_New_York.html,3.5
-78.868164,42.948956,Mighty Taco,https://www.tripadvisor.com/Restaurant_Review-g60974-d4597953-Reviews-Mighty_Taco-Buffalo_New_York.html,3.5
-78.67263,42.965218,Buffalo Joes,https://www.tripadvisor.com/Restaurant_Review-g60974-d5009369-Reviews-Buffalo_Joes-Buffalo_New_York.html,3.5
-78.8773,42.92625,Vasilis Express,https://www.tripadvisor.com/Restaurant_Review-g60974-d4958147-Reviews-Vasilis_Express-Buffalo_New_York.html,4.0
-78.86545,42.98077,El Palenque,https://www.tripadvisor.com/Restaurant_Review-g60974-d4183086-Reviews-El_Palenque-Buffalo_New_York.html,3.5
-78.80242,42.87775,Wendy's,https://www.tripadvisor.com/Restaurant_Review-g60974-d828268-Reviews-Wendy_s-Buffalo_New_York.html,3.5
-78.76344,42.912025,Arby's,https://www.tripadvisor.com/Restaurant_Review-g60974-d4461752-Reviews-Arby_s-Buffalo_New_York.html,3.5
-78.90748,42.94371,Acqua,https://www.tripadvisor.com/Restaurant_Review-g60974-d2654631-Reviews-Acqua-Buffalo_New_York.html,3.5
-78.84865,42.8743,Chautauqua Cafe,https://www.tripadvisor.com/Restaurant_Review-g60974-d5884779-Reviews-Chautauqua_Cafe-Buffalo_New_York.html,3.0
-78.87241,42.891777,Della Mostra,https://www.tripadvisor.com/Restaurant_Review-g60974-d3855664-Reviews-Della_Mostra-Buffalo_New_York.html,4.0
-78.86858,42.95404,Jim's Steakout,https://www.tripadvisor.com/Restaurant_Review-g60974-d4517010-Reviews-Jim_s_Steakout-Buffalo_New_York.html,3.5
-78.84358,42.9585,Tin Tin Chinese Restaurant,https://www.tripadvisor.com/Restaurant_Review-g60974-d408945-Reviews-Tin_Tin_Chinese_Restaurant-Buffalo_New_York.html,3.5
-78.87521,42.899216,Frizzy's Bar & Grill,https://www.tripadvisor.com/Restaurant_Review-g60974-d409050-Reviews-Frizzy_s_Bar_Grill-Buffalo_New_York.html,3.0
-78.86798,42.94779,Burger King,https://www.tripadvisor.com/Restaurant_Review-g60974-d4251441-Reviews-Burger_King-Buffalo_New_York.html,3.5
-78.87546,42.88241,Subway,https://www.tripadvisor.com/Restaurant_Review-g60974-d4399542-Reviews-Subway-Buffalo_New_York.html,3.0
-78.87703,42.927643,Subway,https://www.tripadvisor.com/Restaurant_Review-g60974-d4246237-Reviews-Subway-Buffalo_New_York.html,3.0
-78.872826,42.984356,China Town Cuisine,https://www.tripadvisor.com/Restaurant_Review-g60974-d4653126-Reviews-China_Town_Cuisine-Buffalo_New_York.html,3.0
-78.8736,42.887035,E Cafe,https://www.tripadvisor.com/Restaurant_Review-g60974-d5092443-Reviews-E_Cafe-Buffalo_New_York.html,3.0
-78.863525,42.873886,The Harbor Deli and Grill,https://www.tripadvisor.com/Restaurant_Review-g60974-d5223941-Reviews-The_Harbor_Deli_and_Grill-Buffalo_New_York.html,3.0
-78.804276,42.99072,Subway,https://www.tripadvisor.com/Restaurant_Review-g60974-d4250255-Reviews-Subway-Buffalo_New_York.html,3.0
-78.87686,42.908745,Epic,https://www.tripadvisor.com/Restaurant_Review-g60974-d3315310-Reviews-Epic-Buffalo_New_York.html,3.0
-78.84374,42.947414,Boss Buffalos Original Steak & Seafood,https://www.tripadvisor.com/Restaurant_Review-g60974-d7312395-Reviews-Boss_Buffalos_Original_Steak_Seafood-Buffalo_New_York.html,3.0
-78.69756,42.98559,Chipotle,https://www.tripadvisor.com/Restaurant_Review-g60974-d3370398-Reviews-Chipotle-Buffalo_New_York.html,3.5
-78.878555,42.913204,Place,https://www.tripadvisor.com/Restaurant_Review-g60974-d408673-Reviews-Place-Buffalo_New_York.html,3.0
-78.79065,42.98929,Jack's Place,https://www.tripadvisor.com/Restaurant_Review-g60974-d5046731-Reviews-Jack_s_Place-Buffalo_New_York.html,3.0
-78.87714,42.90317,Chinese Kitchen,https://www.tripadvisor.com/Restaurant_Review-g60974-d408915-Reviews-Chinese_Kitchen-Buffalo_New_York.html,3.0
-78.889755,42.93849,Lucy,https://www.tripadvisor.com/Restaurant_Review-g60974-d4994723-Reviews-Lucy-Buffalo_New_York.html,4.5
-78.84374,42.947414,Boss,https://www.tripadvisor.com/Restaurant_Review-g60974-d7294378-Reviews-Boss-Buffalo_New_York.html,3.0
-78.7751,42.83145,Seneca Towne Restaurant,https://www.tripadvisor.com/Restaurant_Review-g60974-d4612328-Reviews-Seneca_Towne_Restaurant-Buffalo_New_York.html,3.0
-78.82282,42.85592,KFC,https://www.tripadvisor.com/Restaurant_Review-g60974-d4280381-Reviews-KFC-Buffalo_New_York.html,2.0
-78.82237,42.997177,First Pho Saigon Restaurant,https://www.tripadvisor.com/Restaurant_Review-g60974-d4619176-Reviews-First_Pho_Saigon_Restaurant-Buffalo_New_York.html,2.5
-78.84986,42.98051,Demetris,https://www.tripadvisor.com/Restaurant_Review-g60974-d4618907-Reviews-Demetris-Buffalo_New_York.html,2.5
-78.7996,42.87174,Ray's,https://www.tripadvisor.com/Restaurant_Review-g60974-d882232-Reviews-Ray_s-Buffalo_New_York.html,3.0
-78.876625,42.917877,Panera Bread,https://www.tripadvisor.com/Restaurant_Review-g60974-d5018523-Reviews-Panera_Bread-Buffalo_New_York.html,2.5
-78.86957,42.98189,Tail Gate Deli,https://www.tripadvisor.com/Restaurant_Review-g60974-d4624173-Reviews-Tail_Gate_Deli-Buffalo_New_York.html,2.5
-78.85497,42.78173,Dock at the Bay,https://www.tripadvisor.com/Restaurant_Review-g60974-d545016-Reviews-Dock_at_the_Bay-Buffalo_New_York.html,3.0
-78.810715,42.979744,Miss Hot Cafe,https://www.tripadvisor.com/Restaurant_Review-g60974-d4930455-Reviews-Miss_Hot_Cafe-Buffalo_New_York.html,3.0
-78.86897,42.952827,Kelly's Korner,https://www.tripadvisor.com/Restaurant_Review-g60974-d829123-Reviews-Kelly_s_Korner-Buffalo_New_York.html,3.5
-78.863625,42.94777,Canvas@1206,https://www.tripadvisor.com/Restaurant_Review-g60974-d3243421-Reviews-Canvas_1206-Buffalo_New_York.html,3.0
-78.87729,42.909332,MDK/Midtown Kitchen,https://www.tripadvisor.com/Restaurant_Review-g60974-d10447118-Reviews-MDK_Midtown_Kitchen-Buffalo_New_York.html,5.0
-78.79333,42.91995,Pine Ridge Pizza & Subs,https://www.tripadvisor.com/Restaurant_Review-g60974-d906778-Reviews-Pine_Ridge_Pizza_Subs-Buffalo_New_York.html,1.0
-78.82313,42.97733,Mr Pizza,https://www.tripadvisor.com/Restaurant_Review-g60974-d4479652-Reviews-Mr_Pizza-Buffalo_New_York.html,1.0
-78.76543,42.83963,Fetta DI Cielo Pizzeria,https://www.tripadvisor.com/Restaurant_Review-g60974-d907331-Reviews-Fetta_DI_Cielo_Pizzeria-Buffalo_New_York.html,1.0
-78.87719,42.923767,Hero,https://www.tripadvisor.com/Restaurant_Review-g60974-d10048842-Reviews-Hero-Buffalo_New_York.html,1.0
-78.86529,42.910892,Subway,https://www.tripadvisor.com/Restaurant_Review-g60974-d5081756-Reviews-Subway-Buffalo_New_York.html,1.0
-78.7845,42.94393,Tony's Pizzeria,https://www.tripadvisor.com/Restaurant_Review-g60974-d859932-Reviews-Tony_s_Pizzeria-Buffalo_New_York.html,1.0
-78.81411,42.912487,McDonald's,https://www.tripadvisor.com/Restaurant_Review-g60974-d3717443-Reviews-McDonald_s-Buffalo_New_York.html,1.0
-78.86636,42.91004,McDonald's,https://www.tripadvisor.com/Restaurant_Review-g60974-d3717658-Reviews-McDonald_s-Buffalo_New_York.html,1.0
-78.7844,42.883766,Stawho's Bar & Grill,https://www.tripadvisor.com/Restaurant_Review-g60974-d5489826-Reviews-Stawho_s_Bar_Grill-Buffalo_New_York.html,1.0
-78.87954,42.88903,Sue's NY Deli,https://www.tripadvisor.com/Restaurant_Review-g60974-d3383132-Reviews-Sue_s_NY_Deli-Buffalo_New_York.html,2.0
-78.81106,42.790092,Pizza Hut,https://www.tripadvisor.com/Restaurant_Review-g60974-d4660977-Reviews-Pizza_Hut-Buffalo_New_York.html,1.5
-78.82676,42.907413,Just Pizza,https://www.tripadvisor.com/Restaurant_Review-g60974-d3717687-Reviews-Just_Pizza-Buffalo_New_York.html,1.5
-78.76183,42.909283,Oyishi Japan,https://www.tripadvisor.com/Restaurant_Review-g60974-d879833-Reviews-Oyishi_Japan-Buffalo_New_York.html,1.5
-78.87403,42.88678,E-Cafe,https://www.tripadvisor.com/Restaurant_Review-g60974-d409029-Reviews-E_Cafe-Buffalo_New_York.html,3.0
-78.84434,42.921806,New Humboldt Inn,https://www.tripadvisor.com/Restaurant_Review-g60974-d4941762-Reviews-New_Humboldt_Inn-Buffalo_New_York.html,
-78.87027,42.888096,Old Editions Book Shop,https://www.tripadvisor.com/Restaurant_Review-g60974-d848339-Reviews-Old_Editions_Book_Shop-Buffalo_New_York.html,
-78.810844,42.770924,Burger King,https://www.tripadvisor.com/Restaurant_Review-g60974-d4650306-Reviews-Burger_King-Buffalo_New_York.html,
-78.87284,42.984356,Subway,https://www.tripadvisor.com/Restaurant_Review-g60974-d4797685-Reviews-Subway-Buffalo_New_York.html,
-78.87702,42.92472,Cones 'n Cakery Incorporated,https://www.tripadvisor.com/Restaurant_Review-g60974-d880428-Reviews-Cones_n_Cakery_Incorporated-Buffalo_New_York.html,
-78.82518,42.87405,Pappas Coffee Shop,https://www.tripadvisor.com/Restaurant_Review-g60974-d880430-Reviews-Pappas_Coffee_Shop-Buffalo_New_York.html,
-78.8271,42.90819,Wonder Hostess Thrift Store,https://www.tripadvisor.com/Restaurant_Review-g60974-d880432-Reviews-Wonder_Hostess_Thrift_Store-Buffalo_New_York.html,
-78.81994,42.8962,J R's Lounge,https://www.tripadvisor.com/Restaurant_Review-g60974-d880434-Reviews-J_R_s_Lounge-Buffalo_New_York.html,
-78.85453,42.91511,Avenue Pizza,https://www.tripadvisor.com/Restaurant_Review-g60974-d4339679-Reviews-Avenue_Pizza-Buffalo_New_York.html,
-78.87648,42.87933,Subway,https://www.tripadvisor.com/Restaurant_Review-g60974-d4435801-Reviews-Subway-Buffalo_New_York.html,
-78.809204,42.854362,Manny's Pizzeria,https://www.tripadvisor.com/Restaurant_Review-g60974-d5603816-Reviews-Manny_s_Pizzeria-Buffalo_New_York.html,
-78.86698,42.921883,Lotis Cafe & Lounge,https://www.tripadvisor.com/Restaurant_Review-g60974-d595475-Reviews-Lotis_Cafe_Lounge-Buffalo_New_York.html,
-78.84636,42.932316,Pee Wee Variety,https://www.tripadvisor.com/Restaurant_Review-g60974-d5572135-Reviews-Pee_Wee_Variety-Buffalo_New_York.html,
-78.884285,42.898315,Willie's Little Corner Restaurant,https://www.tripadvisor.com/Restaurant_Review-g60974-d5563358-Reviews-Willie_s_Little_Corner_Restaurant-Buffalo_New_York.html,
-78.81324,42.940937,Subway,https://www.tripadvisor.com/Restaurant_Review-g60974-d5510118-Reviews-Subway-Buffalo_New_York.html,
-78.76109,42.99115,Subway,https://www.tripadvisor.com/Restaurant_Review-g60974-d5496716-Reviews-Subway-Buffalo_New_York.html,
-78.84121,42.87965,Eddie's & Carrie's Restaurant,https://www.tripadvisor.com/Restaurant_Review-g60974-d409076-Reviews-Eddie_s_Carrie_s_Restaurant-Buffalo_New_York.html,
-78.813965,42.93744,Bona Pizza,https://www.tripadvisor.com/Restaurant_Review-g60974-d409106-Reviews-Bona_Pizza-Buffalo_New_York.html,
-78.87098,42.968773,Hong Kong's Cuisine,https://www.tripadvisor.com/Restaurant_Review-g60974-d4733189-Reviews-Hong_Kong_s_Cuisine-Buffalo_New_York.html,
-78.83899,42.935474,Pandora's Sports Bar & Restaurant,https://www.tripadvisor.com/Restaurant_Review-g60974-d4633901-Reviews-Pandora_s_Sports_Bar_Restaurant-Buffalo_New_York.html,
-78.81121,42.784,Mrs. Fields,https://www.tripadvisor.com/Restaurant_Review-g60974-d4569904-Reviews-Mrs_Fields-Buffalo_New_York.html,
-78.851105,42.87324,Marinaro's,https://www.tripadvisor.com/Restaurant_Review-g60974-d8262989-Reviews-Marinaro_s-Buffalo_New_York.html,
-78.83879,42.91485,Ferry Express #5,https://www.tripadvisor.com/Restaurant_Review-g60974-d4858202-Reviews-Ferry_Express_5-Buffalo_New_York.html,
-78.85968,42.90855,Jos Howard Jr Restaurant,https://www.tripadvisor.com/Restaurant_Review-g60974-d905724-Reviews-Jos_Howard_Jr_Restaurant-Buffalo_New_York.html,
-78.86609,42.91082,Keith's Famous BBQ,https://www.tripadvisor.com/Restaurant_Review-g60974-d905725-Reviews-Keith_s_Famous_BBQ-Buffalo_New_York.html,
